City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Datetime
491,san javier,37.8063,-0.8374,49.12,86,0,3.0,ES,1675649200,2023-02-06 02:06:40
492,minas,-34.3759,-55.2377,62.38,85,0,6.96,UY,1675649202,2023-02-06 02:06:42
493,eureka,40.8021,-124.1637,47.93,93,97,5.99,US,1675649203,2023-02-06 02:06:43
494,fort nelson,58.8053,-122.7002,-0.06,86,50,1.01,CA,1675649203,2023-02-06 02:06:43
495,vila,42.0304,-8.1588,36.7,61,8,5.41,PT,1675648924,2023-02-06 02:02:04
496,dongsheng,39.8161,109.9776,26.24,33,23,1.36,CN,1675649203,2023-02-06 02:06:43
497,baraboo,43.4711,-89.7443,26.01,83,0,0.0,US,1675649204,2023-02-06 02:06:44
498,seryshevo,51.0933,128.3786,-6.21,97,93,5.55,RU,1675649204,2023-02-06 02:06:44
499,waipawa,-41.4122,175.5153,72.46,54,0,12.73,NZ,1675649204,2023-02-06 02:06:44
500,concordia,-31.393,-58.0209,75.78,46,0,1.99,AR,1675649205,2023-02-06 02:06:45
501,markova,48.6758,24.4138,18.12,96,100,5.75,UA,1675649205,2023-02-06 02:06:45
502,muli,2.9167,73.5667,81.18,78,100,8.72,MV,1675649205,2023-02-06 02:06:45
503,poptun,16.3311,-89.4169,63.52,97,60,2.3,GT,1675649206,2023-02-06 02:06:46
504,agadez,19.75,10.25,58.17,16,1,8.93,NE,1675649206,2023-02-06 02:06:46
505,vilkaviskis,54.6517,23.0322,26.73,71,100,7.87,LT,1675649207,2023-02-06 02:06:47
506,fairview,40.8126,-73.999,41.22,65,0,0.0,US,1675649207,2023-02-06 02:06:47
507,camana,-16.6228,-72.7111,77.11,76,100,2.62,PE,1675649173,2023-02-06 02:06:13
508,esil,51.9556,66.4042,12.83,96,100,3.85,KZ,1675649208,2023-02-06 02:06:48
509,hoquiam,46.9809,-123.8893,46.99,85,100,16.11,US,1675649208,2023-02-06 02:06:48
510,kuito,-12.3833,16.9333,58.42,93,100,5.57,AO,1675649208,2023-02-06 02:06:48
511,levski,43.3667,25.1333,20.8,91,97,5.53,BG,1675649208,2023-02-06 02:06:48
512,hami,42.8,93.45,30.49,39,11,5.06,CN,1675649209,2023-02-06 02:06:49
513,morehead,37.2711,-87.1764,47.79,75,0,0.0,US,1675649209,2023-02-06 02:06:49
514,santo antonio do sudoeste,-26.0736,-53.7253,64.96,63,83,2.73,BR,1675649209,2023-02-06 02:06:49
515,labuhan,-6.8844,112.2051,80.33,81,100,6.6,ID,1675649210,2023-02-06 02:06:50
516,kang,-23.6752,22.7876,70.23,74,100,5.84,BW,1675649211,2023-02-06 02:06:51
517,puerto carreno,6.189,-67.4859,79.09,58,17,3.27,CO,1675649211,2023-02-06 02:06:51
518,biloela,-24.4167,150.5,92.25,49,78,12.24,AU,1675649212,2023-02-06 02:06:52
519,arlit,18.7369,7.3853,69.64,16,44,8.32,NE,1675649212,2023-02-06 02:06:52
520,port hueneme,34.1478,-119.1951,59.25,69,0,23.02,US,1675649212,2023-02-06 02:06:52
521,tabas,33.5959,56.9244,46.11,29,59,0.96,IR,1675649213,2023-02-06 02:06:53
522,warri,5.5167,5.75,79.2,86,100,4.03,NG,1675649213,2023-02-06 02:06:53
523,brockville,44.5834,-75.6826,38.14,83,100,10.0,CA,1675649171,2023-02-06 02:06:11
524,zalantun,48.0,122.7167,7.72,69,3,4.61,CN,1675649213,2023-02-06 02:06:53
525,the pas,53.8251,-101.2541,24.42,96,100,7.87,CA,1675649214,2023-02-06 02:06:54
526,olney,39.1532,-77.0669,52.32,57,0,9.22,US,1675649214,2023-02-06 02:06:54
527,amursk,50.2261,136.8994,-3.6,92,99,3.49,RU,1675649215,2023-02-06 02:06:55
528,illapel,-31.6308,-71.1653,69.91,69,0,2.77,CL,1675649215,2023-02-06 02:06:55
529,yulara,-25.2406,130.9889,86.36,12,0,11.79,AU,1675649216,2023-02-06 02:06:56
530,saint-leu,-21.15,55.2833,77.83,80,94,3.98,RE,1675649216,2023-02-06 02:06:56
531,atlantic city,39.3643,-74.4229,45.12,83,0,14.0,US,1675649180,2023-02-06 02:06:20
532,chany,55.3121,76.7647,-6.74,100,100,6.17,RU,1675649216,2023-02-06 02:06:56
533,witu,-2.3889,40.4382,77.16,92,4,6.35,KE,1675649217,2023-02-06 02:06:57
534,manta,-0.95,-80.7333,80.38,78,75,5.75,EC,1675649157,2023-02-06 02:05:57
535,savonlinna,61.8699,28.88,24.85,93,100,4.61,FI,1675649217,2023-02-06 02:06:57
536,saint-joseph,-21.3667,55.6167,75.58,82,87,10.02,RE,1675649217,2023-02-06 02:06:57
537,rockport,28.0206,-97.0544,66.99,100,0,8.05,US,1675649218,2023-02-06 02:06:58
538,quatre cocos,-20.2078,57.7625,79.09,78,93,10.45,MU,1675649218,2023-02-06 02:06:58
539,flinders,-34.5833,150.8552,85.17,65,0,7.0,AU,1675649218,2023-02-06 02:06:58
540,ciudad guayana,8.3533,-62.6528,76.51,85,38,7.9,VE,1675649219,2023-02-06 02:06:59
541,santa maria,-29.6842,-53.8069,69.91,62,82,3.74,BR,1675649219,2023-02-06 02:06:59
542,maarianhamina,60.0973,19.9348,33.66,75,0,9.22,AX,1675649220,2023-02-06 02:07:00
543,palmer,42.1584,-72.3287,41.41,63,75,8.05,US,1675649105,2023-02-06 02:05:05
544,bow island,49.8668,-111.3684,35.47,74,82,13.69,CA,1675649220,2023-02-06 02:07:00
545,amarillo,35.222,-101.8313,59.09,19,0,1.99,US,1675648948,2023-02-06 02:02:28
546,krasnoselkup,65.7,82.4667,-16.91,100,78,2.82,RU,1675649221,2023-02-06 02:07:01
547,kabare,-2.4683,28.8242,58.84,89,90,1.52,CD,1675649221,2023-02-06 02:07:01
548,rio grande,-32.035,-52.0986,70.41,81,4,5.1,BR,1675649221,2023-02-06 02:07:01
